Los Alamos National Laboratory Poisson Superfish
Program SF7 written by James H. Billen and Lloyd M. Young

The original Poisson Superfish codes were developed
by Ron F. Holsinger in collaboration with Klaus Halbach.
These programs are provided as a service to the accelerator
community by the Los Alamos Accelerator Code Group (LAACG).

(c) Copyright 1985-2005, by the Regents of the University of California.        
This software was produced under U. S. Government contract W-7405-ENG-36        
by Los Alamos National Laboratory, which is operated by the University          
of California for the U. S. Department of Energy.  Neither the Government       
nor the University makes any warranty, express or implied, or assumes           
any liability or responsibility for its use, or represents that use of          
this software would not infringe privately owned rights.                        
Unpublished - rights reserved under Copyright Laws of the United States.        


Program SF7  7.17  released 1-13-2006 

Program file: C:\LANL\SF7.EXE
SF.INI file: C:\LANL\SF.INI 12-29-2014   9:59:06
Solution file C:\Users\plane\Documents\Superfish\MC.T35.
Memory used for MC.T35 arrays:     243.100 K
Obtaining filename or plot type and data from SF7 pop-up menu.

Electromagnetic fields for a rectangular area with corners at:
(Zmin,Rmin) = (-5.22,0.0)
(Zmax,Rmax) = (5.22,14.22)
Z and R increments:   200   200

      Z             R              Ez            Er            |E|           H 
    (cm)          (cm)           (MV/m)        (MV/m)        (MV/m)        (A/m) 
 -0.730800       5.90130      7.655276E-01 -4.330680E-07  7.655276E-01  1.165685E+03
 -0.678600       5.90130      7.655276E-01 -6.714800E-07  7.655276E-01  1.165685E+03
 -0.626400       5.90130      7.655276E-01 -8.849401E-08  7.655276E-01  1.165685E+03
 -0.574200       5.90130      7.655276E-01 -3.276167E-07  7.655276E-01  1.165685E+03
 -0.522000       5.90130      7.655276E-01 -5.667412E-07  7.655276E-01  1.165685E+03
 -0.469800       5.90130      7.655276E-01 -8.058634E-07  7.655276E-01  1.165685E+03
 -0.417600       5.90130      7.655276E-01 -2.240013E-07  7.655276E-01  1.165685E+03
 -0.365400       5.90130      7.655276E-01 -4.634674E-07  7.655276E-01  1.165685E+03
 -0.313200       5.90130      7.655276E-01 -7.029281E-07  7.655276E-01  1.165685E+03
 -0.261000       5.90130      7.655277E-01 -1.217833E-07  7.655277E-01  1.165685E+03
 -0.208800       5.90130      7.655277E-01 -3.612159E-07  7.655277E-01  1.165685E+03
 -0.156600       5.90130      7.655277E-01 -6.006551E-07  7.655277E-01  1.165685E+03
 -0.104400       5.90130      7.655277E-01 -8.400943E-07  7.655277E-01  1.165685E+03
 -5.220000E-02   5.90130      7.655277E-01 -2.594983E-07  7.655277E-01  1.165685E+03
  2.525757E-15   5.90130      7.655277E-01 -4.985338E-07  7.655277E-01  1.165685E+03
  5.220000E-02   5.90130      7.655277E-01 -7.375714E-07  7.655277E-01  1.165685E+03
  0.104400       5.90130      7.655277E-01 -9.766089E-07  7.655277E-01  1.165685E+03
  0.156600       5.90130      7.655277E-01 -3.960387E-07  7.655277E-01  1.165685E+03
  0.208800       5.90130      7.655278E-01 -6.342770E-07  7.655278E-01  1.165685E+03
  0.261000       5.90130      7.655278E-01 -8.725075E-07  7.655278E-01  1.165685E+03
  0.313200       5.90130      7.655278E-01 -1.110745E-06  7.655278E-01  1.165685E+03
  0.365400       5.90130      7.655278E-01 -5.297915E-07  7.655278E-01  1.165685E+03
  0.417600       5.90130      7.655278E-01 -7.668002E-07  7.655278E-01  1.165685E+03
  0.469800       5.90130      7.655278E-01 -1.003804E-06  7.655278E-01  1.165685E+03
  0.522000       5.90130      7.655279E-01 -1.240811E-06  7.655279E-01  1.165685E+03
  0.574200       5.90130      7.655279E-01 -6.590645E-07  7.655279E-01  1.165685E+03
  0.626400       5.90130      7.655279E-01 -8.944451E-07  7.655279E-01  1.165685E+03
  0.678600       5.90130      7.655279E-01 -1.129825E-06  7.655279E-01  1.165685E+03
  0.730800       5.90130      7.655280E-01 -1.365206E-06  7.655280E-01  1.165685E+03
  0.783000       5.90130      7.655280E-01 -7.821020E-07  7.655280E-01  1.165685E+03
  0.835200       5.90130      7.655280E-01 -1.015492E-06  7.655280E-01  1.165685E+03
  0.887400       5.90130      7.655280E-01 -1.248886E-06  7.655280E-01  1.165685E+03
  0.939600       5.90130      7.655281E-01 -1.482281E-06  7.655281E-01  1.165685E+03
  0.991800       5.90130      7.655281E-01 -8.973280E-07  7.655281E-01  1.165686E+03
   1.04400       5.90130      7.655281E-01 -1.128339E-06  7.655281E-01  1.165686E+03
   1.09620       5.90130      7.655281E-01 -1.359347E-06  7.655281E-01  1.165686E+03
   1.14840       5.90130      7.655282E-01 -7.749769E-07  7.655282E-01  1.165686E+03
   1.20060       5.90130      7.655282E-01 -1.003245E-06  7.655282E-01  1.165686E+03
   1.25280       5.90130      7.655282E-01 -1.231509E-06  7.655282E-01  1.165686E+03
   1.30500       5.90130      7.655283E-01 -1.459777E-06  7.655283E-01  1.165686E+03
   1.35720       5.90130      7.655283E-01 -8.731592E-07  7.655283E-01  1.165686E+03
   1.40940       5.90130      7.655283E-01 -1.098372E-06  7.655283E-01  1.165686E+03
   1.46160       5.90130      7.655283E-01 -1.323576E-06  7.655283E-01  1.165686E+03
   1.51380       5.90130      7.655284E-01 -1.548790E-06  7.655284E-01  1.165686E+03
   1.56600       5.90130      7.655284E-01 -9.594997E-07  7.655284E-01  1.165686E+03
   1.61820       5.90130      7.655284E-01 -1.181336E-06  7.655284E-01  1.165686E+03
   1.67040       5.90130      7.655285E-01 -1.403172E-06  7.655285E-01  1.165686E+03
   1.72260       5.90130      7.655285E-01 -1.625004E-06  7.655285E-01  1.165686E+03
   1.77480       5.90130      7.655286E-01 -1.032771E-06  7.655286E-01  1.165686E+03
   1.82700       5.90130      7.655286E-01 -1.250969E-06  7.655286E-01  1.165686E+03
   1.87920       5.90130      7.655286E-01 -1.469171E-06  7.655286E-01  1.165686E+03
   1.93140       5.90130      7.655287E-01 -1.687373E-06  7.655287E-01  1.165686E+03
   1.98360       5.90130      7.655287E-01 -1.091885E-06  7.655287E-01  1.165686E+03
   2.03580       5.90130      7.655287E-01 -1.306238E-06  7.655287E-01  1.165686E+03
   2.08800       5.90130      7.655288E-01 -1.520590E-06  7.655288E-01  1.165686E+03
   2.14020       5.90130      7.655288E-01 -1.734941E-06  7.655288E-01  1.165686E+03
   2.19240       5.90130      7.655288E-01 -1.135922E-06  7.655288E-01  1.165686E+03
   2.24460       5.90130      7.655289E-01 -1.346227E-06  7.655289E-01  1.165686E+03
   2.29680       5.90130      7.655289E-01 -1.556525E-06  7.655289E-01  1.165686E+03
   2.34900       5.90130      7.655290E-01 -1.766829E-06  7.655290E-01  1.165686E+03
   2.40120       5.90130      7.655290E-01 -1.164165E-06  7.655290E-01  1.165686E+03
   2.45340       5.90130      7.655290E-01 -1.370298E-06  7.655290E-01  1.165686E+03
   2.50560       5.90130      7.655291E-01 -1.576433E-06  7.655291E-01  1.165686E+03
   2.55780       5.90130      7.655291E-01 -1.782566E-06  7.655291E-01  1.165686E+03
   2.61000       5.90130      7.655291E-01 -1.176049E-06  7.655291E-01  1.165686E+03
   2.66220       5.90130      7.655292E-01 -1.377912E-06  7.655292E-01  1.165686E+03
   2.71440       5.90130      7.655292E-01 -1.579773E-06  7.655292E-01  1.165687E+03
   2.76660       5.90130      7.655292E-01 -9.737739E-07  7.655292E-01  1.165687E+03
   2.81880       5.90130      7.655293E-01 -1.171339E-06  7.655293E-01  1.165687E+03
   2.87100       5.90130      7.655293E-01 -1.368906E-06  7.655293E-01  1.165687E+03
   2.92320       5.90130      7.655294E-01 -1.566476E-06  7.655294E-01  1.165687E+03
   2.97540       5.90130      7.655294E-01 -9.565174E-07  7.655294E-01  1.165687E+03
   3.02760       5.90130      7.655294E-01 -1.149832E-06  7.655294E-01  1.165687E+03
   3.07980       5.90130      7.655295E-01 -1.343133E-06  7.655295E-01  1.165687E+03
   3.13200       5.90130      7.655295E-01 -1.536435E-06  7.655295E-01  1.165687E+03
   3.18420       5.90130      7.655295E-01 -9.227398E-07  7.655295E-01  1.165687E+03
   3.23640       5.90130      7.655296E-01 -1.111856E-06  7.655296E-01  1.165687E+03
   3.28860       5.90130      7.655296E-01 -1.300970E-06  7.655296E-01  1.165687E+03
   3.34080       5.90130      7.655296E-01 -1.490079E-06  7.655296E-01  1.165687E+03
   3.39300       5.90130      7.655296E-01 -8.725610E-07  7.655296E-01  1.165687E+03
   3.44520       5.90130      7.655297E-01 -1.057675E-06  7.655297E-01  1.165687E+03
   3.49740       5.90130      7.655297E-01 -1.242785E-06  7.655297E-01  1.165687E+03
   3.54960       5.90130      7.655297E-01 -1.427899E-06  7.655297E-01  1.165687E+03
   3.60180       5.90130      7.655298E-01 -8.068447E-07  7.655298E-01  1.165687E+03
   3.65400       5.90130      7.655298E-01 -9.881875E-07  7.655298E-01  1.165687E+03
   3.70620       5.90130      7.655298E-01 -1.169531E-06  7.655298E-01  1.165687E+03
   3.75840       5.90130      7.655299E-01 -1.350880E-06  7.655299E-01  1.165687E+03
   3.81060       5.90130      7.655299E-01 -7.263989E-07  7.655299E-01  1.165687E+03
   3.86280       5.90130      7.655299E-01 -9.048405E-07  7.655299E-01  1.165687E+03
   3.91500       5.90130      7.655299E-01 -1.083280E-06  7.655299E-01  1.165687E+03
   3.96720       5.90130      7.655300E-01 -1.261724E-06  7.655300E-01  1.165687E+03
   4.01940       5.90130      7.655300E-01 -6.338939E-07  7.655300E-01  1.165687E+03
   4.07160       5.90130      7.655300E-01 -8.158446E-07  7.655300E-01  1.165687E+03
   4.12380       5.90130      7.655300E-01 -9.977924E-07  7.655300E-01  1.165687E+03
   4.17600       5.90130      7.655300E-01 -1.179738E-06  7.655300E-01  1.165687E+03
   4.22820       5.90130      7.655300E-01 -5.498842E-07  7.655300E-01  1.165687E+03
   4.28040       5.90130      7.655301E-01 -7.958998E-07  7.655301E-01  1.165687E+03
   4.33260       5.90130      7.655301E-01 -1.041916E-06  7.655301E-01  1.165687E+03
   4.38480       5.90130      7.655301E-01 -1.287932E-06  7.655301E-01  1.165687E+03
   4.43700       5.90130      7.655301E-01 -6.585898E-07  7.655301E-01  1.165687E+03
   4.48920       5.90130      7.655301E-01 -1.442996E-06  7.655301E-01  1.165687E+03
   4.54140       5.90130      7.655301E-01 -2.227407E-06  7.655301E-01  1.165687E+03
   4.59360       5.90130      7.655301E-01  1.368475E-06  7.655301E-01  1.165687E+03
   4.64580       5.90130      7.655301E-01 -9.439707E-07  7.655301E-01  1.165687E+03
   4.69800       5.90130      7.655301E-01 -3.256407E-06  7.655301E-01  1.165687E+03
   4.75020       5.90130      7.655301E-01 -5.568843E-06  7.655301E-01  1.165687E+03
   4.80240       5.90130      7.655308E-01  2.343981E-05  7.655308E-01  1.165683E+03
   4.85460       5.90130      7.655302E-01  2.050983E-05  7.655302E-01  1.165682E+03
   4.90680       5.90130      7.655298E-01  1.757986E-05  7.655298E-01  1.165682E+03
   4.95900       5.90130      7.655294E-01  1.464988E-05  7.655294E-01  1.165681E+03
   5.01120       5.90130      7.655183E-01  6.518855E-05  7.655183E-01  1.165680E+03
   5.06340       5.90130      7.655123E-01  4.889141E-05  7.655123E-01  1.165678E+03
   5.11560       5.90130      7.655081E-01  3.259427E-05  7.655081E-01  1.165677E+03
   5.16780       5.90130      7.655056E-01  1.629714E-05  7.655056E-01  1.165677E+03
   5.22000       5.90130      7.655047E-01  0.000000E+00  7.655047E-01  1.165677E+03
  -5.22000       5.97240      7.602431E-01  0.000000E+00  7.602431E-01  1.176010E+03
  -5.16780       5.97240      7.602439E-01 -1.366626E-05  7.602439E-01  1.176010E+03
  -5.11560       5.97240      7.602464E-01 -2.733253E-05  7.602464E-01  1.176010E+03
  -5.06340       5.97240      7.602479E-01 -2.799254E-05  7.602479E-01  1.176002E+03
  -5.01120       5.97240      7.602494E-01 -3.732339E-05  7.602494E-01  1.176003E+03
  -4.95900       5.97240      7.602513E-01 -4.665423E-05  7.602513E-01  1.176004E+03
  -4.90680       5.97240      7.602279E-01 -1.749329E-05  7.602279E-01  1.176014E+03
  -4.85460       5.97240      7.602353E-01  9.892877E-07  7.602353E-01  1.176013E+03
  -4.80240       5.97240      7.602362E-01  1.130615E-06  7.602362E-01  1.176013E+03
  -4.75020       5.97240      7.602372E-01  1.271941E-06  7.602372E-01  1.176013E+03
  -4.69800       5.97240      7.602591E-01  2.878262E-06  7.602591E-01  1.176019E+03
  -4.64580       5.97240      7.602417E-01 -3.254972E-06  7.602417E-01  1.176012E+03
  -4.59360       5.97240      7.602417E-01 -1.839409E-06  7.602417E-01  1.176012E+03
  -4.54140       5.97240      7.602416E-01 -4.238451E-07  7.602416E-01  1.176012E+03
  -4.48920       5.97240      7.602606E-01  1.049685E-06  7.602606E-01  1.176019E+03
  -4.43700       5.97240      7.602419E-01 -8.337885E-08  7.602419E-01  1.176012E+03
  -4.38480       5.97240      7.602419E-01 -5.809552E-08  7.602419E-01  1.176012E+03
  -4.33260       5.97240      7.602419E-01 -3.282044E-08  7.602419E-01  1.176012E+03
  -4.28040       5.97240      7.602607E-01  3.172620E-07  7.602607E-01  1.176020E+03
  -4.22820       5.97240      7.602418E-01  3.787643E-07  7.602418E-01  1.176012E+03
  -4.17600       5.97240      7.602418E-01  1.958555E-07  7.602418E-01  1.176012E+03
  -4.12380       5.97240      7.602607E-01  4.406632E-07  7.602607E-01  1.176020E+03
  -4.07160       5.97240      7.602607E-01  2.427347E-07  7.602607E-01  1.176020E+03
  -4.01940       5.97240      7.602418E-01  4.320727E-07  7.602418E-01  1.176012E+03
  -3.96720       5.97240      7.602418E-01  2.250909E-07  7.602418E-01  1.176012E+03
  -3.91500       5.97240      7.602607E-01  4.327716E-07  7.602607E-01  1.176019E+03
  -3.86280       5.97240      7.602606E-01  2.402739E-07  7.602606E-01  1.176019E+03
  -3.81060       5.97240      7.602417E-01  4.367892E-07  7.602417E-01  1.176012E+03
  -3.75840       5.97240      7.602417E-01  2.260259E-07  7.602417E-01  1.176012E+03
  -3.70620       5.97240      7.602606E-01  4.314893E-07  7.602606E-01  1.176019E+03
  -3.65400       5.97240      7.602417E-01  6.430359E-07  7.602417E-01  1.176012E+03
  -3.60180       5.97240      7.602417E-01  4.302842E-07  7.602417E-01  1.176012E+03
  -3.54960       5.97240      7.602416E-01  2.175291E-07  7.602416E-01  1.176012E+03
  -3.49740       5.97240      7.602605E-01  4.234480E-07  7.602605E-01  1.176019E+03
  -3.44520       5.97240      7.602416E-01  6.299082E-07  7.602416E-01  1.176012E+03
  -3.39300       5.97240      7.602416E-01  4.151634E-07  7.602416E-01  1.176012E+03
  -3.34080       5.97240      7.602416E-01  2.004184E-07  7.602416E-01  1.176012E+03
  -3.28860       5.97240      7.602604E-01  4.067646E-07  7.602604E-01  1.176019E+03
  -3.23640       5.97240      7.602415E-01  6.078244E-07  7.602415E-01  1.176012E+03
  -3.18420       5.97240      7.602415E-01  3.909528E-07  7.602415E-01  1.176012E+03
  -3.13200       5.97240      7.602415E-01  1.740771E-07  7.602415E-01  1.176012E+03
  -3.07980       5.97240      7.602603E-01  3.806194E-07  7.602603E-01  1.176019E+03
  -3.02760       5.97240      7.602414E-01  5.761773E-07  7.602414E-01  1.176012E+03
  -2.97540       5.97240      7.602414E-01  3.570464E-07  7.602414E-01  1.176012E+03
  -2.92320       5.97240      7.602414E-01  1.379175E-07  7.602414E-01  1.176012E+03
  -2.87100       5.97240      7.602603E-01  3.444397E-07  7.602603E-01  1.176019E+03
  -2.81880       5.97240      7.602413E-01  5.343915E-07  7.602413E-01  1.176012E+03
  -2.76660       5.97240      7.602413E-01  3.129178E-07  7.602413E-01  1.176012E+03
  -2.71440       5.97240      7.602602E-01  5.031773E-07  7.602602E-01  1.176019E+03
  -2.66220       5.97240      7.602602E-01  2.977680E-07  7.602602E-01  1.176019E+03
  -2.61000       5.97240      7.602413E-01  4.821195E-07  7.602413E-01  1.176012E+03
  -2.55780       5.97240      7.602412E-01  2.582364E-07  7.602412E-01  1.176012E+03
  -2.50560       5.97240      7.602601E-01  4.484222E-07  7.602601E-01  1.176019E+03
  -2.45340       5.97240      7.602601E-01  2.403821E-07  7.602601E-01  1.176019E+03
  -2.40120       5.97240      7.602412E-01  4.191251E-07  7.602412E-01  1.176012E+03
  -2.34900       5.97240      7.602412E-01  1.928142E-07  7.602412E-01  1.176012E+03
  -2.29680       5.97240      7.602600E-01  3.828233E-07  7.602600E-01  1.176019E+03
  -2.24460       5.97240      7.602411E-01  5.741073E-07  7.602411E-01  1.176012E+03
  -2.19240       5.97240      7.602411E-01  3.453900E-07  7.602411E-01  1.176012E+03
  -2.14020       5.97240      7.602411E-01  1.166733E-07  7.602411E-01  1.176012E+03
  -2.08800       5.97240      7.602600E-01  3.064825E-07  7.602600E-01  1.176019E+03
  -2.03580       5.97240      7.602410E-01  4.921218E-07  7.602410E-01  1.176012E+03
  -1.98360       5.97240      7.602410E-01  2.610732E-07  7.602410E-01  1.176012E+03
  -1.93140       5.97240      7.602410E-01  3.002060E-08  7.602410E-01  1.176012E+03
  -1.87920       5.97240      7.602599E-01  2.196707E-07  7.602599E-01  1.176019E+03
  -1.82700       5.97240      7.602410E-01  3.998603E-07  7.602410E-01  1.176012E+03
  -1.77480       5.97240      7.602410E-01  1.665849E-07  7.602410E-01  1.176012E+03
  -1.72260       5.97240      7.602409E-01 -6.669022E-08  7.602409E-01  1.176012E+03
  -1.67040       5.97240      7.602598E-01  1.228799E-07  7.602598E-01  1.176019E+03
  -1.61820       5.97240      7.602409E-01  2.978077E-07  7.602409E-01  1.176012E+03
  -1.56600       5.97240      7.602409E-01  6.248070E-08  7.602409E-01  1.176012E+03
  -1.51380       5.97240      7.602409E-01 -1.728402E-07  7.602409E-01  1.176012E+03
  -1.46160       5.97240      7.602598E-01  1.676404E-08  7.602598E-01  1.176019E+03
  -1.40940       5.97240      7.602409E-01  1.867186E-07  7.602409E-01  1.176012E+03
  -1.35720       5.97240      7.602408E-01 -5.046989E-08  7.602408E-01  1.176012E+03
  -1.30500       5.97240      7.602597E-01  1.242942E-07  7.602597E-01  1.176019E+03
  -1.25280       5.97240      7.602597E-01 -9.781098E-08  7.602597E-01  1.176019E+03
  -1.20060       5.97240      7.602408E-01  6.744534E-08  7.602408E-01  1.176012E+03
  -1.14840       5.97240      7.602408E-01 -1.713811E-07  7.602408E-01  1.176012E+03
  -1.09620       5.97240      7.602597E-01  3.891520E-09  7.602597E-01  1.176019E+03
  -1.04400       5.97240      7.602597E-01 -2.198715E-07  7.602597E-01  1.176019E+03
 -0.991800       5.97240      7.602408E-01 -5.896163E-08  7.602408E-01  1.176012E+03
 -0.939600       5.97240      7.602408E-01 -2.991657E-07  7.602408E-01  1.176012E+03
 -0.887400       5.97240      7.602597E-01 -1.231058E-07  7.602597E-01  1.176019E+03
 -0.835200       5.97240      7.602408E-01  5.000384E-08  7.602408E-01  1.176012E+03
 -0.783000       5.97240      7.602408E-01 -1.912781E-07  7.602408E-01  1.176012E+03
 -0.730800       5.97240      7.602408E-01 -4.325573E-07  7.602408E-01  1.176012E+03
 -0.678600       5.97240      7.602597E-01 -2.553954E-07  7.602597E-01  1.176019E+03
 -0.626400       5.97240      7.602408E-01 -8.607813E-08  7.602408E-01  1.176012E+03
 -0.574200       5.97240      7.602408E-01 -3.280819E-07  7.602408E-01  1.176012E+03
 -0.522000       5.97240      7.602408E-01 -5.700874E-07  7.602408E-01  1.176012E+03
 -0.469800       5.97240      7.602597E-01 -3.914882E-07  7.602597E-01  1.176019E+03
 -0.417600       5.97240      7.602408E-01 -2.255340E-07  7.602408E-01  1.176012E+03
 -0.365400       5.97240      7.602408E-01 -4.678852E-07  7.602408E-01  1.176012E+03
 -0.313200       5.97240      7.602408E-01 -7.102311E-07  7.602408E-01  1.176012E+03
 -0.261000       5.97240      7.602597E-01 -5.298320E-07  7.602597E-01  1.176019E+03
 -0.208800       5.97240      7.602408E-01 -3.667630E-07  7.602408E-01  1.176012E+03
 -0.156600       5.97240      7.602408E-01 -6.090870E-07  7.602408E-01  1.176012E+03
 -0.104400       5.97240      7.602408E-01 -8.514111E-07  7.602408E-01  1.176012E+03
 -5.220000E-02   5.97240      7.602597E-01 -6.687416E-07  7.602597E-01  1.176019E+03
  2.525757E-15   5.97240      7.602408E-01 -5.081002E-07  7.602408E-01  1.176012E+03
  5.220000E-02   5.97240      7.602409E-01 -7.500178E-07  7.602409E-01  1.176012E+03
  0.104400       5.97240      7.602598E-01 -5.803824E-07  7.602598E-01  1.176019E+03
  0.156600       5.97240      7.602598E-01 -8.065210E-07  7.602598E-01  1.176019E+03
  0.208800       5.97240      7.602409E-01 -6.477964E-07  7.602409E-01  1.176012E+03
  0.261000       5.97240      7.602409E-01 -8.888972E-07  7.602409E-01  1.176012E+03
  0.313200       5.97240      7.602598E-01 -7.163769E-07  7.602598E-01  1.176019E+03
  0.365400       5.97240      7.602598E-01 -9.414609E-07  7.602598E-01  1.176019E+03
  0.417600       5.97240      7.602410E-01 -7.841571E-07  7.602410E-01  1.176012E+03
  0.469800       5.97240      7.602410E-01 -1.024016E-06  7.602410E-01  1.176012E+03
  0.522000       5.97240      7.602599E-01 -8.482032E-07  7.602599E-01  1.176019E+03
  0.574200       5.97240      7.602410E-01 -6.772415E-07  7.602410E-01  1.176012E+03
  0.626400       5.97240      7.602410E-01 -9.154579E-07  7.602410E-01  1.176012E+03
  0.678600       5.97240      7.602411E-01 -1.153674E-06  7.602411E-01  1.176012E+03
  0.730800       5.97240      7.602600E-01 -9.740519E-07  7.602600E-01  1.176020E+03
  0.783000       5.97240      7.602411E-01 -8.036985E-07  7.602411E-01  1.176012E+03
  0.835200       5.97240      7.602411E-01 -1.039900E-06  7.602411E-01  1.176012E+03
  0.887400       5.97240      7.602412E-01 -1.276107E-06  7.602412E-01  1.176012E+03
  0.939600       5.97240      7.602601E-01 -1.092272E-06  7.602601E-01  1.176020E+03
  0.991800       5.97240      7.602412E-01 -9.220758E-07  7.602412E-01  1.176012E+03
   1.04400       5.97240      7.602413E-01 -1.155870E-06  7.602413E-01  1.176012E+03
   1.09620       5.97240      7.602413E-01 -1.389661E-06  7.602413E-01  1.176012E+03
   1.14840       5.97240      7.602602E-01 -1.201314E-06  7.602602E-01  1.176020E+03
   1.20060       5.97240      7.602413E-01 -1.030824E-06  7.602413E-01  1.176012E+03
   1.25280       5.97240      7.602414E-01 -1.261839E-06  7.602414E-01  1.176012E+03
   1.30500       5.97240      7.602414E-01 -1.492856E-06  7.602414E-01  1.176012E+03
   1.35720       5.97240      7.602603E-01 -1.299571E-06  7.602603E-01  1.176020E+03
   1.40940       5.97240      7.602415E-01 -1.128366E-06  7.602415E-01  1.176012E+03
   1.46160       5.97240      7.602415E-01 -1.356284E-06  7.602415E-01  1.176012E+03
   1.51380       5.97240      7.602415E-01 -1.584211E-06  7.602415E-01  1.176012E+03
   1.56600       5.97240      7.602605E-01 -1.385623E-06  7.602605E-01  1.176020E+03
   1.61820       5.97240      7.602416E-01 -1.213347E-06  7.602416E-01  1.176013E+03
   1.67040       5.97240      7.602416E-01 -1.437855E-06  7.602416E-01  1.176013E+03
   1.72260       5.97240      7.602606E-01 -1.251695E-06  7.602606E-01  1.176020E+03
   1.77480       5.97240      7.602606E-01 -1.458244E-06  7.602606E-01  1.176020E+03
   1.82700       5.97240      7.602417E-01 -1.284561E-06  7.602417E-01  1.176013E+03
   1.87920       5.97240      7.602418E-01 -1.505393E-06  7.602418E-01  1.176013E+03
   1.93140       5.97240      7.602607E-01 -1.313729E-06  7.602607E-01  1.176020E+03
   1.98360       5.97240      7.602608E-01 -1.516359E-06  7.602608E-01  1.176020E+03
   2.03580       5.97240      7.602419E-01 -1.340929E-06  7.602419E-01  1.176013E+03
   2.08800       5.97240      7.602419E-01 -1.557863E-06  7.602419E-01  1.176013E+03
   2.14020       5.97240      7.602609E-01 -1.360419E-06  7.602609E-01  1.176020E+03
   2.19240       5.97240      7.602420E-01 -1.168710E-06  7.602420E-01  1.176013E+03
   2.24460       5.97240      7.602420E-01 -1.381548E-06  7.602420E-01  1.176013E+03
   2.29680       5.97240      7.602421E-01 -1.594381E-06  7.602421E-01  1.176013E+03
   2.34900       5.97240      7.602610E-01 -1.391133E-06  7.602610E-01  1.176021E+03
   2.40120       5.97240      7.602422E-01 -1.197154E-06  7.602422E-01  1.176013E+03
   2.45340       5.97240      7.602422E-01 -1.405770E-06  7.602422E-01  1.176013E+03
   2.50560       5.97240      7.602422E-01 -1.614389E-06  7.602422E-01  1.176013E+03
   2.55780       5.97240      7.602612E-01 -1.405117E-06  7.602612E-01  1.176021E+03
   2.61000       5.97240      7.602423E-01 -1.208761E-06  7.602423E-01  1.176013E+03
   2.66220       5.97240      7.602423E-01 -1.413056E-06  7.602423E-01  1.176013E+03
   2.71440       5.97240      7.602424E-01 -1.617349E-06  7.602424E-01  1.176013E+03
   2.76660       5.97240      7.602613E-01 -1.402174E-06  7.602613E-01  1.176021E+03
   2.81880       5.97240      7.602424E-01 -1.203320E-06  7.602424E-01  1.176013E+03
   2.87100       5.97240      7.602425E-01 -1.403267E-06  7.602425E-01  1.176013E+03
   2.92320       5.97240      7.602425E-01 -1.603218E-06  7.602425E-01  1.176013E+03
   2.97540       5.97240      7.602615E-01 -1.382061E-06  7.602615E-01  1.176021E+03
   3.02760       5.97240      7.602426E-01 -1.180637E-06  7.602426E-01  1.176013E+03
   3.07980       5.97240      7.602426E-01 -1.376268E-06  7.602426E-01  1.176013E+03
   3.13200       5.97240      7.602427E-01 -1.571898E-06  7.602427E-01  1.176014E+03
   3.18420       5.97240      7.602616E-01 -1.345033E-06  7.602616E-01  1.176021E+03
   3.23640       5.97240      7.602427E-01 -1.141089E-06  7.602427E-01  1.176014E+03
   3.28860       5.97240      7.602428E-01 -1.332481E-06  7.602428E-01  1.176014E+03
   3.34080       5.97240      7.602617E-01 -1.119087E-06  7.602617E-01  1.176021E+03
   3.39300       5.97240      7.602617E-01 -1.291361E-06  7.602617E-01  1.176021E+03
   3.44520       5.97240      7.602429E-01 -1.084946E-06  7.602429E-01  1.176014E+03
   3.49740       5.97240      7.602429E-01 -1.272287E-06  7.602429E-01  1.176014E+03
   3.54960       5.97240      7.602618E-01 -1.053571E-06  7.602618E-01  1.176021E+03
   3.60180       5.97240      7.602619E-01 -1.221812E-06  7.602619E-01  1.176021E+03
   3.65400       5.97240      7.602430E-01 -1.013169E-06  7.602430E-01  1.176014E+03
   3.70620       5.97240      7.602430E-01 -1.196697E-06  7.602430E-01  1.176014E+03
   3.75840       5.97240      7.602619E-01 -9.725968E-07  7.602619E-01  1.176021E+03
   3.81060       5.97240      7.602620E-01 -1.136908E-06  7.602620E-01  1.176021E+03
   3.86280       5.97240      7.602431E-01 -9.272148E-07  7.602431E-01  1.176014E+03
   3.91500       5.97240      7.602431E-01 -1.107804E-06  7.602431E-01  1.176014E+03
   3.96720       5.97240      7.602620E-01 -8.752125E-07  7.602620E-01  1.176021E+03
   4.01940       5.97240      7.602432E-01 -6.509464E-07  7.602432E-01  1.176014E+03
   4.07160       5.97240      7.602432E-01 -8.350892E-07  7.602432E-01  1.176014E+03
   4.12380       5.97240      7.602432E-01 -1.019229E-06  7.602432E-01  1.176014E+03
   4.17600       5.97240      7.602621E-01 -7.383498E-07  7.602621E-01  1.176022E+03
   4.22820       5.97240      7.602432E-01 -5.604246E-07  7.602432E-01  1.176014E+03
   4.28040       5.97240      7.602433E-01 -8.094044E-07  7.602433E-01  1.176014E+03
   4.33260       5.97240      7.602433E-01 -1.058384E-06  7.602433E-01  1.176014E+03
   4.38480       5.97240      7.602623E-01 -3.291741E-07  7.602623E-01  1.176022E+03
   4.43700       5.97240      7.602434E-01 -6.398754E-07  7.602434E-01  1.176014E+03
   4.48920       5.97240      7.602434E-01 -1.433733E-06  7.602434E-01  1.176014E+03
   4.54140       5.97240      7.602434E-01 -2.227594E-06  7.602434E-01  1.176014E+03
